date,market,arrivals,index_2019
2025-01-01,China,376481,124.55534969893469
2025-01-01,Hong Kong SAR,25869,63.54172210372905
2025-01-01,Taiwan,46126,130.04565008493313
2025-01-01,Other Markets In Greater China,4265,168.04018780575893
2025-01-01,North Asia,119529,93.72661078849129
2025-01-01,Japan,40053,54.35165123463771
2025-01-01,South Korea,79301,147.3430280809107
2025-01-01,Other Markets In North Asia,175,1065.989847715736
2025-01-01,South Asia,107445,75.23751337024777
2025-01-01,Bangladesh,12532,109.78056151723534
2025-01-01,India,85400,72.27116071800073
2025-01-01,Pakistan,1809,108.68128567137279
2025-01-01,Sri Lanka,4463,54.23941664978732
2025-01-01,Other Markets In South Asia,3241,97.22999999999999
2025-01-01,West Asia,13666,97.0929888337616
2025-01-01,Iran,390,58.764439979909596
2025-01-01,Israel,2116,104.50672922583036
2025-01-01,Kuwait,754,94.0051948051948
2025-01-01,Saudi Arabia,2381,184.68101609462866
2025-01-01,United Arab Emirates,5750,84.63142401569974
2025-01-01,Other Markets In West Asia,2275,90.95452273863069
2025-01-01,Americas,97422,121.43457382329692
2025-01-01,Canada,16855,145.96970331185094
2025-01-01,USA,70962,116.744377982723
2025-01-01,Other Markets In Americas,9605,121.66056217608376
2025-01-01,Europe,200004,112.52990774138705
2025-01-01,Belgium & Luxembourg,2634,91.71841448552028
2025-01-01,Denmark,3162,99.72404005361507
2025-01-01,Finland,3613,140.88058489033307
2025-01-01,France,12948,73.01229277094846
2025-01-01,Germany,39376,124.09804678574523
2025-01-01,Italy,6086,71.09536233012733
2025-01-01,Netherlands,7685,92.72721788181352
2025-01-01,Norway,2603,92.06012378426172
2025-01-01,Rep Of Ireland,2673,129.9044224850154
2025-01-01,Russian Federation,10469,156.52823982357117
2025-01-01,Spain,4376,80.29480573097447
2025-01-01,Sweden,4674,111.84716932219274
2025-01-01,Switzerland,8283,101.42345486270547
2025-01-01,United Kingdom,56474,111.49466701545356
2025-01-01,Other Markets In Europe,34948,153.31880730590936
2025-01-01,Oceania,159560,144.9989625189132
2025-01-01,Australia,141337,148.34169482986627
2025-01-01,New Zealand,14545,114.05830343664844
2025-01-01,Other Markets In Oceania,3678,182.81075259909704
2025-01-01,Africa,6525,86.07611635116416
2025-01-01,Egypt,426,98.64917020455422
2025-01-01,Mauritius,487,44.62431276725718
2025-01-01,South Africa (Rep Of),2942,82.60757657299295
2025-01-01,Other Markets In Africa,2670,106.97472538479518
2025-01-01,Others,47,11280.0
2024-12-01,Total International Visitor Arrivals By Place Of Residence,1390641,87.29691375022914
2024-12-01,Southeast Asia,528320,95.70547812961415
2024-12-01,Brunei Darussalam,8439,139.47991846179275
2024-12-01,Indonesia,266033,102.62873132289127
2024-12-01,Malaysia,105622,103.82836499471628
2024-12-01,Myanmar,14421,110.93574711685781
2024-12-01,Philippines,72162,104.4155186446809
2024-12-01,Thailand,30436,69.10113953915167
2024-12-01,Vietnam,22642,45.90013278238217
2024-12-01,Other Markets In Southeast Asia,8565,89.72344437460717
2024-12-01,Greater China,240770,63.19770906007943
2024-12-01,China,193483,64.01210878052008
2024-12-01,Hong Kong SAR,23487,57.69084336658874
2024-12-01,Taiwan,20557,57.95751699249816
2024-12-01,Other Markets In Greater China,3243,127.77358242768493
2024-12-01,North Asia,85933,67.382884863819
2024-12-01,Japan,43001,58.35206737923892
2024-12-01,South Korea,42842,79.60139227805924
2024-12-01,Other Markets In North Asia,90,548.2233502538071
2024-12-01,South Asia,129414,90.62113225647768
2024-12-01,Bangladesh,13441,117.74341903552188
2024-12-01,India,103740,87.79168867547301
2024-12-01,Pakistan,2109,126.70471613097025
2024-12-01,Sri Lanka,6804,82.68989264735669
2024-12-01,Other Markets In South Asia,3320,99.6
2024-12-01,West Asia,15103,107.30245941433493
2024-12-01,Iran,430,64.79156202913109
2024-12-01,Israel,1494,73.78688727003335
2024-12-01,Kuwait,530,66.07792207792208
2024-12-01,Saudi Arabia,1914,148.45840605002908
2024-12-01,United Arab Emirates,7869,115.81994357905066
2024-12-01,Other Markets In West Asia,2866,114.58270864567717
2024-12-01,Americas,84452,105.26772832137577
2024-12-01,Canada,12839,111.18985587783175
2024-12-01,USA,64842,106.67595272336918
2024-12-01,Other Markets In Americas,6771,85.76404648560782
2024-12-01,Europe,155696,87.60053056790363
2024-12-01,Belgium & Luxembourg,2533,88.20149730137543
2024-12-01,Denmark,2415,76.16494520223922
2024-12-01,Finland,2839,110.70024370430545
2024-12-01,France,10947,61.72888237284313
2024-12-01,Germany,31729,99.99763628771106
2024-12-01,Italy,4828,56.39967290993341
2024-12-01,Netherlands,6643,80.15444481312781
2024-12-01,Norway,2130,75.3315649867374
2024-12-01,Rep Of Ireland,1992,96.80868297424267
2024-12-01,Russian Federation,6109,91.33928905169513
2024-12-01,Spain,4362,80.0379210691295
2024-12-01,Sweden,4024,96.29289887730073
2024-12-01,Switzerland,7536,92.27660942235283
2024-12-01,United Kingdom,44650,88.15095233629637
2024-12-01,Other Markets In Europe,22959,100.72240176652092
2024-12-01,Oceania,139442,126.71687974155361
2024-12-01,Australia,122321,128.38325741514305
2024-12-01,New Zealand,13038,102.24078103864025
2024-12-01,Other Markets In Oceania,4083,202.94081100111833
2024-12-01,Africa,11486,151.520348261988
2024-12-01,Egypt,239,55.345426476263995
2024-12-01,Mauritius,1077,98.68662186927307
2024-12-01,South Africa (Rep Of),5336,149.82801787678125
2024-12-01,Other Markets In Africa,4834,193.67633801876397
2024-12-01,Others,25,6000.0
2024-11-01,Total International Visitor Arrivals By Place Of Residence,1234698,77.50765640706724
2024-11-01,Southeast Asia,437876,79.32149443799767
2024-11-01,Brunei Darussalam,4500,74.37606743430113
2024-11-01,Indonesia,194446,75.0122965602422
2024-11-01,Malaysia,101920,100.18923103388954
2024-11-01,Myanmar,11345,87.27314687197503
2024-11-01,Philippines,66942,96.86238808669701
2024-11-01,Thailand,26740,60.70983280578643
2024-11-01,Vietnam,24350,49.36261077868589
2024-11-01,Other Markets In Southeast Asia,7633,79.96019275089043
2024-11-01,Greater China,224281,58.86964898327729
2024-11-01,China,174751,57.81479520942236
2024-11-01,Hong Kong SAR,24541,60.27977123768273
2024-11-01,Taiwan,23190,65.38088335146335
2024-11-01,Other Markets In Greater China,1799,70.88025741208918
2024-11-01,North Asia,84039,65.89773731942891
2024-11-01,Japan,44327,60.15144044835058
2024-11-01,South Korea,39600,73.57768391324275
2024-11-01,Other Markets In North Asia,112,682.233502538071
2024-11-01,South Asia,113092,79.19178055812797
2024-11-01,Bangladesh,11092,97.1661337654943
2024-11-01,India,92905,78.62239094269154
2024-11-01,Pakistan,1569,94.2625413036948
2024-11-01,Sri Lanka,4970,60.40105327121733
2024-11-01,Other Markets In South Asia,2556,76.67999999999999
2024-11-01,West Asia,15092,107.2243075866479
2024-11-01,Iran,400,60.27122049221497
2024-11-01,Israel,1877,92.70280281516237
2024-11-01,Kuwait,352,43.885714285714286
2024-11-01,Saudi Arabia,3429,265.9685863874345
2024-11-01,United Arab Emirates,6699,98.59928860542131
2024-11-01,Other Markets In West Asia,2335,93.35332333833082
2024-11-01,Americas,86005,107.20351174963203
2024-11-01,Canada,14791,128.09480164257414
2024-11-01,USA,61005,100.36344492596061
2024-11-01,Other Markets In Americas,10209,129.31105458153453
2024-11-01,Europe,161891,91.08607474930947
2024-11-01,Belgium & Luxembourg,2906,101.18971620915791
2024-11-01,Denmark,2577,81.27414649530868
2024-11-01,Finland,2394,93.3484971567831
2024-11-01,France,13671,77.08920717266268
2024-11-01,Germany,26020,82.00505834429833
2024-11-01,Italy,5112,59.71730072816479
2024-11-01,Netherlands,7303,88.11800549003047
2024-11-01,Norway,2075,73.38638373121131
2024-11-01,Rep Of Ireland,2514,122.17722339219182
2024-11-01,Russian Federation,6235,93.22318992262551
2024-11-01,Spain,5432,99.67124879585315
2024-11-01,Sweden,2892,69.20453865635032
2024-11-01,Switzerland,7392,90.51336210854991
2024-11-01,United Kingdom,48607,95.9631207213966
2024-11-01,Other Markets In Europe,26761,117.40198587368207
2024-11-01,Oceania,106727,96.98736696387597
2024-11-01,Australia,92661,97.25330086693675
2024-11-01,New Zealand,10351,81.16998960967672
2024-11-01,Other Markets In Oceania,3715,184.6497949716274
2024-11-01,Africa,5659,74.65206780555373
2024-11-01,Egypt,364,84.29177923581629
2024-11-01,Mauritius,802,73.48808796579108
2024-11-01,South Africa (Rep Of),1821,51.13133818471114
2024-11-01,Other Markets In Africa,2672,107.05485626523321
2024-11-01,Others,36,8640.0
2024-10-01,Total International Visitor Arrivals By Place Of Residence,1314493,82.51675453713787
2024-10-01,Southeast Asia,444034,80.43701975281097
2024-10-01,Brunei Darussalam,3959,65.4344113271996
2024-10-01,Indonesia,183714,70.87216528120062
2024-10-01,Malaysia,103432,101.67555479098571
2024-10-01,Myanmar,11801,90.78099658318001
2024-10-01,Philippines,61489,88.97211587737014
2024-10-01,Thailand,44447,100.91136644423295
2024-10-01,Vietnam,27140,55.01853209583306
2024-10-01,Other Markets In Southeast Asia,8052,84.34946574481458
2024-10-01,Greater China,290844,76.34121565755592
2024-10-01,China,234528,77.59147753589625
2024-10-01,Hong Kong SAR,25197,61.891096364283925
2024-10-01,Taiwan,29237,82.4295337018859
2024-10-01,Other Markets In Greater China,1882,74.1504416061989
2024-10-01,North Asia,94009,73.71554144697335
2024-10-01,Japan,51819,70.31803398815798
2024-10-01,South Korea,42088,78.20044344799396
2024-10-01,Other Markets In North Asia,102,621.3197969543147
2024-10-01,South Asia,125793,88.08555558084208
2024-10-01,Bangladesh,12938,113.33712934168456
2024-10-01,India,102233,86.51636503142117
2024-10-01,Pakistan,1516,91.07840192249925
2024-10-01,Sri Lanka,4837,58.78468705691715
2024-10-01,Other Markets In South Asia,4269,128.07
2024-10-01,West Asia,14707,104.48899361760073
2024-10-01,Iran,385,58.01104972375691
2024-10-01,Israel,2123,104.85245091986665
2024-10-01,Kuwait,352,43.885714285714286
2024-10-01,Saudi Arabia,1597,123.87046732596471
2024-10-01,United Arab Emirates,7301,107.45983073715198
2024-10-01,Other Markets In West Asia,2949,117.90104947526237
2024-10-01,Americas,69879,87.10277539157649
2024-10-01,Canada,11402,98.74497520983235
2024-10-01,USA,50339,82.81608809323713
2024-10-01,Other Markets In Americas,8138,103.0789854231098
2024-10-01,Europe,151359,85.16036832177659
2024-10-01,Belgium & Luxembourg,2865,99.76205675816841
2024-10-01,Denmark,2636,83.13490499093274
2024-10-01,Finland,2470,96.31194151096669
2024-10-01,France,14969,84.40848088417728
2024-10-01,Germany,26180,82.50931696593891
2024-10-01,Italy,5864,68.50200537362252
2024-10-01,Netherlands,7381,89.05915357002804
2024-10-01,Norway,1710,60.47745358090185
2024-10-01,Rep Of Ireland,2137,103.85549975700631
2024-10-01,Russian Federation,3905,58.38597540462752
2024-10-01,Spain,5487,100.68043853881557
2024-10-01,Sweden,2402,57.47901170558557
2024-10-01,Switzerland,8051,98.58266752380078
2024-10-01,United Kingdom,43943,86.7551466632446
2024-10-01,Other Markets In Europe,21359,93.70311334688446
2024-10-01,Oceania,118510,107.69508052216348
2024-10-01,Australia,100935,105.93736224521926
2024-10-01,New Zealand,14003,109.80807308514184
2024-10-01,Other Markets In Oceania,3572,177.54214472103715
2024-10-01,Africa,5324,70.23283424576215
2024-10-01,Egypt,306,70.86067155538403
2024-10-01,Mauritius,313,28.68051313378131
2024-10-01,South Africa (Rep Of),1970,55.3150665699511
2024-10-01,Other Markets In Africa,2735,109.57897899903175
2024-10-01,Others,34,8159.999999999999
2024-09-01,Total International Visitor Arrivals By Place Of Residence,1270681,79.76647435323343
2024-09-01,Southeast Asia,417351,75.60337863959835
2024-09-01,Brunei Darussalam,3968,65.5831634620682
2024-09-01,Indonesia,173613,66.97545767315003
2024-09-01,Malaysia,112151,110.24649185323537
2024-09-01,Myanmar,9580,73.69561454680658
2024-09-01,Philippines,55976,80.99502607542279
2024-09-01,Thailand,27707,62.905285622659854
2024-09-01,Vietnam,27636,56.02402921888145
2024-09-01,Other Markets In Southeast Asia,6720,70.39597737272156
2024-09-01,Greater China,275553,72.3276086083485
2024-09-01,China,217205,71.8603189307219
2024-09-01,Hong Kong SAR,26627,65.4035886372103
2024-09-01,Taiwan,30408,85.73100047224224
2024-09-01,Other Markets In Greater China,1313,51.73194996224184
2024-09-01,North Asia,102800,80.6088529901271
2024-09-01,Japan,57825,78.4681355364873
2024-09-01,South Korea,44886,83.39918990226803
2024-09-01,Other Markets In North Asia,89,542.1319796954315
2024-09-01,South Asia,108914,76.26616902794142
2024-09-01,Bangladesh,11473,100.50370110814244
2024-09-01,India,87767,74.27427356834625
2024-09-01,Pakistan,1459,87.65395013517573
2024-09-01,Sri Lanka,5221,63.45148875835527
2024-09-01,Other Markets In South Asia,2994,89.82
2024-09-01,West Asia,15370,109.19941741364816
2024-09-01,Iran,853,128.52837769964842
2024-09-01,Israel,1779,87.86269909865415
2024-09-01,Kuwait,598,74.55584415584416
2024-09-01,Saudi Arabia,1929,149.6218731820826
2024-09-01,United Arab Emirates,7831,115.26064025512082
2024-09-01,Other Markets In West Asia,2380,95.15242378810595
2024-09-01,Americas,64689,80.63354423082316
2024-09-01,Canada,9230,79.93475891832597
2024-09-01,USA,47493,78.1339413141324
2024-09-01,Other Markets In Americas,7966,100.90036838049801
2024-09-01,Europe,149578,84.15830953451527
2024-09-01,Belgium & Luxembourg,3334,116.09308803899947
2024-09-01,Denmark,2219,69.9834424032169
2024-09-01,Finland,1334,52.016246953696175
2024-09-01,France,14774,83.30889816172325
2024-09-01,Germany,23795,74.9927118871091
2024-09-01,Italy,8001,93.46598652700439
2024-09-01,Netherlands,7563,91.2551657566891
2024-09-01,Norway,1597,56.48099027409372
2024-09-01,Rep Of Ireland,2041,99.19002105945246
2024-09-01,Russian Federation,3475,51.95678989272231
2024-09-01,Spain,7460,136.88282695454058
2024-09-01,Sweden,1574,37.66526412347698
2024-09-01,Switzerland,6888,84.3419965102397
2024-09-01,United Kingdom,43032,84.95659083842118
2024-09-01,Other Markets In Europe,22491,98.66925990377726
2024-09-01,Oceania,130165,118.28647503305551
2024-09-01,Australia,110930,116.4277167866664
2024-09-01,New Zealand,15792,123.83696994648004
2024-09-01,Other Markets In Oceania,3443,171.13034834113407
2024-09-01,Africa,6193,81.69645801728119
2024-09-01,Egypt,267,61.829409494403706
2024-09-01,Mauritius,320,29.321930360415394
2024-09-01,South Africa (Rep Of),2646,74.29627723050285
2024-09-01,Other Markets In Africa,2960,118.59370304831225
2024-09-01,Others,68,16319.999999999998
2024-08-01,Total International Visitor Arrivals By Place Of Residence,1539828,96.66206598697134
2024-08-01,Southeast Asia,398577,72.20245751905516
2024-08-01,Brunei Darussalam,5679,93.86259710208805
2024-08-01,Indonesia,163910,63.232288291810065
2024-08-01,Malaysia,79895,78.53825170185054
2024-08-01,Myanmar,9852,75.78801612892887
2024-08-01,Philippines,60174,87.06936363910408
2024-08-01,Thailand,27966,63.49331279905098
2024-08-01,Vietnam,43400,87.98099826673379
2024-08-01,Other Markets In Southeast Asia,7701,80.67253299811439
2024-08-01,Greater China,484556,127.18706280398658
2024-08-01,China,403138,133.37457817772778
2024-08-01,Hong Kong SAR,35682,87.64527921857281
2024-08-01,Taiwan,42282,119.2080426850614
2024-08-01,Other Markets In Greater China,3454,136.0869422464458
2024-08-01,North Asia,142900,112.0525787187662
2024-08-01,Japan,81803,111.00612003962421
2024-08-01,South Korea,60986,113.31334927103592
2024-08-01,Other Markets In North Asia,111,676.1421319796954
2024-08-01,South Asia,113390,79.40045270652328
2024-08-01,Bangladesh,11027,96.59673251281153
2024-08-01,India,91805,77.69149777185078
2024-08-01,Pakistan,1717,103.15410033042956
2024-08-01,Sri Lanka,5767,70.0870974275876
2024-08-01,Other Markets In South Asia,3074,92.21999999999998
2024-08-01,West Asia,21344,151.64296455933027
2024-08-01,Iran,521,78.50326469110999
2024-08-01,Israel,1299,64.15606865045066
2024-08-01,Kuwait,1957,243.9896103896104
2024-08-01,Saudi Arabia,3065,237.73511731626914
2024-08-01,United Arab Emirates,10764,158.43002575738993
2024-08-01,Other Markets In West Asia,3738,149.44527736131934
2024-08-01,Americas,67753,84.45275892765326
2024-08-01,Canada,10796,93.49682094065516
2024-08-01,USA,51082,84.0384475650835
2024-08-01,Other Markets In Americas,5875,74.41497165897889
2024-08-01,Europe,204247,114.91718198863563
2024-08-01,Belgium & Luxembourg,4458,155.2318495734432
2024-08-01,Denmark,1988,62.698099818654896
2024-08-01,Finland,832,32.44191714053615
2024-08-01,France,26916,151.77624901319498
2024-08-01,Germany,27501,86.6726022108589
2024-08-01,Italy,29522,344.86974806277016
2024-08-01,Netherlands,12682,153.0210250067871
2024-08-01,Norway,1467,51.88328912466843
2024-08-01,Rep Of Ireland,2028,98.55823748582537
2024-08-01,Russian Federation,3498,52.30067655963817
2024-08-01,Spain,13721,251.7653175125002
2024-08-01,Sweden,1442,34.50655074082198
2024-08-01,Switzerland,7359,90.10928459913674
2024-08-01,United Kingdom,47305,93.39262710567749
2024-08-01,Other Markets In Europe,23528,103.21863621075413
2024-08-01,Oceania,100001,90.87516452026722
2024-08-01,Australia,82959,87.07046747412835
2024-08-01,New Zealand,14070,110.33347056401811
2024-08-01,Other Markets In Oceania,2972,147.7198359773019
2024-08-01,Africa,7027,92.69837081986677
2024-08-01,Egypt,244,56.503280586646085
2024-08-01,Mauritius,504,46.18204031765425
2024-08-01,South Africa (Rep Of),1902,53.40571401829797
2024-08-01,Other Markets In Africa,4377,175.36643183866985
2024-08-01,Others,33,7920.0
2024-07-01,Total International Visitor Arrivals By Place Of Residence,1602603,100.60274065474731
2024-07-01,Southeast Asia,475246,86.09109187459609
2024-07-01,Brunei Darussalam,4401,72.73979395074652
2024-07-01,Indonesia,209826,80.94550743162308
2024-07-01,Malaysia,83068,81.65736895136516
2024-07-01,Myanmar,12474,95.95815196835757
2024-07-01,Philippines,72589,105.0333705121635
